,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,group,subgroup,first_name,last_name,cabin_deck,cabin_num,cabin_side,cabin_code
7097,Europa,True,B/247/P,55 Cancri e,17.0,False,0.0,0.0,,0.0,0.0,7565,02,Thaban,Praded,B,247,P,B247
7098,Europa,False,B/247/P,55 Cancri e,25.0,False,0.0,772.0,0.0,125.0,5913.0,7565,03,Matark,Praded,B,247,P,B247
7099,Europa,False,B/247/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,7565,04,Alphah,Praded,B,247,P,B247
7100,Earth,True,G/1227/S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,7567,01,Lyde,Farmonrada,G,1227,S,G1227
7101,Earth,False,F/1571/P,TRAPPIST-1e,19.0,False,380.0,0.0,416.0,0.0,8.0,7568,01,Mira,Farleyatton,F,1571,P,F1571
7102,Mars,False,E/493/P,TRAPPIST-1e,18.0,False,3591.0,0.0,158.0,0.0,120.0,7569,01,Gamuls,Sune,E,493,P,E493
7103,Mars,False,D/237/P,TRAPPIST-1e,50.0,True,828.0,0.0,572.0,1367.0,0.0,7569,02,Oate,Sune,D,237,P,D237
7104,Earth,True,G/1228/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,7572,01,Blancy,Balley,G,1228,S,G1228
7105,Earth,True,G/1217/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,7573,01,Teryla,Welltonces,G,1217,P,G1217
7106,Europa,True,B/287/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,7574,01,Nunkib,Alindiveng,B,287,S,B287
7107,Europa,False,D/239/P,TRAPPIST-1e,23.0,False,30.0,2237.0,1.0,49.0,52.0,7576,01,Mergas,Alenat,D,239,P,D239
7108,Europa,False,D/239/P,TRAPPIST-1e,39.0,False,2.0,530.0,0.0,,1360.0,7576,02,Skyrmak,Alenat,D,239,P,D239
7109,Earth,False,E/502/S,PSO J318.5-22,14.0,False,80.0,130.0,0.0,1323.0,0.0,7577,01,Gera,Beston,E,502,S,E502
7110,Earth,False,F/1572/P,55 Cancri e,14.0,False,653.0,0.0,4.0,0.0,0.0,7578,01,Idace,Popelacruz,F,1572,P,F1572
7111,Earth,False,G/1229/S,PSO J318.5-22,45.0,False,1.0,7.0,56.0,613.0,0.0,7579,01,Willy,Curton,G,1229,S,G1229
7112,Earth,True,G/1230/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,7580,01,Billya,Sweenez,G,1230,S,G1230
7113,Mars,False,F/1574/P,TRAPPIST-1e,36.0,False,32.0,355.0,1826.0,9.0,0.0,7583,01,Pebuts,Pert,F,1574,P,F1574
7114,Europa,,B/288/S,,19.0,False,0.0,0.0,0.0,0.0,0.0,7584,01,Arrain,Swingse,B,288,S,B288
7115,Europa,True,B/288/S,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,7584,02,Sterfik,Swingse,B,288,S,B288
7116,,False,B/288/S,TRAPPIST-1e,31.0,False,0.0,1000.0,0.0,19.0,1776.0,7584,03,Mesaton,Swingse,B,288,S,B288
7117,Europa,True,C/281/S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,7585,01,Suhaino,Admingried,C,281,S,C281
7118,Europa,False,C/281/S,TRAPPIST-1e,39.0,,8209.0,18.0,432.0,3560.0,54.0,7585,02,Azhasim,Admingried,C,281,S,C281
7119,Europa,False,C/281/S,TRAPPIST-1e,28.0,False,0.0,2674.0,1309.0,18.0,11.0,7585,03,Unukath,Admingried,C,281,S,C281
7120,Europa,True,C/281/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,7585,04,Chard,Admingried,C,281,S,C281
7121,Europa,False,C/245/P,TRAPPIST-1e,29.0,False,220.0,1130.0,0.0,7.0,951.0,7586,01,Weion,Switmorary,C,245,P,C245
7122,Earth,True,G/1219/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,7588,01,Lan,Hersons,G,1219,P,G1219
7123,Earth,False,G/1219/P,55 Cancri e,15.0,False,0.0,714.0,0.0,0.0,0.0,7588,02,Aude,Hersons,G,1219,P,G1219
7124,Earth,False,F/1450/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,1586.0,0.0,7592,01,Stelly,Wolferton,F,1450,S,F1450
7125,Europa,True,C/282/S,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,7594,01,Minonus,Supiensive,C,282,S,C282
7126,Earth,False,F/1451/S,TRAPPIST-1e,36.0,False,0.0,7.0,661.0,0.0,93.0,7595,01,Enrie,Owery,F,1451,S,F1451
7127,Europa,True,C/283/S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,7596,01,Polaton,Fralledic,C,283,S,C283
7128,Europa,True,C/283/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,7596,02,,,C,283,S,C283
7129,Earth,True,G/1231/S,PSO J318.5-22,67.0,False,0.0,0.0,0.0,0.0,0.0,7598,01,Danie,Ingston,G,1231,S,G1231
7130,Earth,False,E/495/P,TRAPPIST-1e,44.0,False,0.0,204.0,135.0,225.0,223.0,7599,01,,,E,495,P,E495
7131,Earth,False,G/1232/S,TRAPPIST-1e,17.0,False,214.0,552.0,0.0,241.0,0.0,7601,01,Amela,Starkers,G,1232,S,G1232
7132,Mars,True,F/1579/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,7604,01,Wase,Deeke,F,1579,P,F1579
7133,Mars,,F/1579/P,TRAPPIST-1e,23.0,False,463.0,0.0,658.0,0.0,0.0,7604,02,Cousk,Deeke,F,1579,P,F1579
7134,Mars,False,F/1452/S,55 Cancri e,28.0,False,2484.0,136.0,42.0,0.0,0.0,7605,01,Othawk,Crité,F,1452,S,F1452
7135,Mars,True,F/1453/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,7606,01,Turbix,Bau,F,1453,S,F1453
7136,Mars,True,F/1454/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,7608,01,Bun,Ica,F,1454,S,F1454
7137,Europa,False,A/83/P,55 Cancri e,40.0,True,0.0,21.0,0.0,1503.0,1392.0,7609,01,Astorux,Reeddommy,A,83,P,A83
7138,Europa,True,A/83/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,7609,02,Sabiton,Reeddommy,A,83,P,A83
7139,Europa,True,C/246/P,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,7614,01,Canonon,Diabysid,C,246,P,C246
7140,Earth,False,F/1457/S,PSO J318.5-22,20.0,False,11.0,725.0,0.0,0.0,0.0,7616,01,Jandy,Boyersons,F,1457,S,F1457
7141,Earth,False,G/1235/S,TRAPPIST-1e,18.0,False,761.0,21.0,27.0,0.0,0.0,7618,01,Leenny,Raney,G,1235,S,G1235
7142,Mars,False,F/1583/P,,17.0,False,3651.0,0.0,2228.0,38.0,0.0,7620,01,Oakes,Cotte,F,1583,P,F1583
7143,Europa,True,B/250/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,7621,01,Halla,Subcap,B,250,P,B250
7144,Earth,False,G/1237/S,TRAPPIST-1e,31.0,False,0.0,0.0,185.0,584.0,0.0,7622,01,Jona,Noeley,G,1237,S,G1237
7145,Earth,False,G/1223/P,TRAPPIST-1e,40.0,False,0.0,0.0,84.0,798.0,0.0,7623,01,Ricia,Valexandez,G,1223,P,G1223
7146,Europa,True,C/284/S,PSO J318.5-22,50.0,False,0.0,0.0,0.0,0.0,0.0,7624,01,Gieba,Emetillove,C,284,S,C284
7147,Earth,False,F/1458/S,TRAPPIST-1e,21.0,False,0.0,0.0,114.0,2.0,683.0,7625,01,Gerly,Burryerson,F,1458,S,F1458
7148,Earth,False,E/496/P,TRAPPIST-1e,29.0,False,767.0,16.0,9.0,0.0,0.0,7626,01,Nandy,Stephendsey,E,496,P,E496
7149,Europa,False,A/92/S,55 Cancri e,63.0,False,0.0,5036.0,4.0,519.0,0.0,7627,01,Beide,Reeddommy,A,92,S,A92
7150,Mars,False,F/1584/P,TRAPPIST-1e,19.0,False,37.0,0.0,1288.0,0.0,0.0,7628,01,Hoces,Wala,F,1584,P,F1584
7151,Mars,False,D/240/P,TRAPPIST-1e,36.0,False,1103.0,3.0,0.0,0.0,659.0,7628,02,Ban,Stre,D,240,P,D240
7152,Earth,False,F/1585/P,55 Cancri e,48.0,False,0.0,172.0,115.0,1.0,645.0,7630,01,Estina,Hughriend,F,1585,P,F1585
7153,Europa,False,E/497/P,TRAPPIST-1e,33.0,False,81.0,1125.0,481.0,505.0,1261.0,7631,01,Weid,Waring,E,497,P,E497
7154,Mars,False,D/226/S,TRAPPIST-1e,28.0,False,2703.0,0.0,4.0,1.0,0.0,7632,01,Phex,Kepie,D,226,S,D226
7155,,False,G/1224/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,847.0,1.0,7633,01,Dannie,Hebernandry,G,1224,P,G1224
7156,Earth,True,G/1239/S,,27.0,False,0.0,0.0,0.0,0.0,0.0,7634,01,Johna,Byerry,G,1239,S,G1239
7157,Europa,True,B/289/S,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,7635,01,Caphird,Aneetle,B,289,S,B289
7158,Europa,True,B/290/S,55 Cancri e,44.0,False,0.0,0.0,0.0,,0.0,7639,01,Wimps,Invebodene,B,290,S,B290
7159,Earth,True,G/1226/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,7640,01,Britta,Mejiarkerox,G,1226,P,G1226
7160,Earth,False,F/1586/P,55 Cancri e,21.0,False,618.0,33.0,1.0,2.0,0.0,7641,01,Harvin,Peter,F,1586,P,F1586
7161,Europa,False,C/247/P,55 Cancri e,53.0,False,8.0,1489.0,0.0,2723.0,7401.0,7643,01,Alar,Quelfly,C,247,P,C247
7162,Europa,True,C/247/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,7643,02,Terion,Quelfly,C,247,P,C247
7163,Earth,True,G/1227/P,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,7644,01,Hanry,Moorez,G,1227,P,G1227
7164,Europa,False,C/285/S,55 Cancri e,25.0,False,0.0,16016.0,1025.0,189.0,1037.0,7646,01,Azim,Sometery,C,285,S,C285
7165,Europa,False,C/285/S,55 Cancri e,44.0,True,3010.0,26.0,0.0,62.0,904.0,7646,02,Mahamak,Sometery,C,285,S,C285
7166,Europa,False,C/285/S,55 Cancri e,24.0,False,145.0,4224.0,0.0,5.0,61.0,7646,03,Alwaide,Sometery,C,285,S,C285
7167,Earth,False,G/1240/S,TRAPPIST-1e,24.0,False,0.0,7.0,127.0,639.0,37.0,7647,01,Eulah,Lopelases,G,1240,S,G1240
7168,Earth,True,G/1241/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,7649,01,Toniel,Reenon,G,1241,S,G1241
7169,Earth,True,G/1242/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,7650,01,Jilly,Palmes,G,1242,S,G1242
7170,Earth,True,G/1242/S,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,7650,02,Ebonyd,Potters,G,1242,S,G1242
7171,Earth,True,G/1242/S,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,7650,03,Meline,Potters,G,1242,S,G1242
7172,Earth,False,F/1461/S,TRAPPIST-1e,18.0,False,711.0,12.0,0.0,83.0,0.0,7650,04,Royce,Potters,F,1461,S,F1461
7173,Earth,True,G/1242/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,7650,05,Tera,Palmes,G,1242,S,G1242
7174,Europa,True,B/292/S,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,7652,01,Coxatik,Eguing,B,292,S,B292
7175,Earth,True,G/1244/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,7656,01,Moniey,Belley,G,1244,S,G1244
7176,Europa,True,B/294/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,7660,01,Atrino,Lisholtery,B,294,S,B294
7177,Earth,True,G/1245/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,7661,01,Dorene,Water,G,1245,S,G1245
7178,Earth,True,G/1229/P,,40.0,False,0.0,0.0,0.0,0.0,0.0,7665,01,Marynk,Wellierras,G,1229,P,G1229
7179,Mars,True,F/1591/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,7666,01,Boos,Emead,F,1591,P,F1591
7180,Europa,True,B/251/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,7667,01,Suhelik,Opshosent,B,251,P,B251
7181,Earth,False,G/1230/P,TRAPPIST-1e,24.0,False,,636.0,136.0,37.0,0.0,7669,01,Philda,Whiters,G,1230,P,G1230
7182,Mars,True,F/1465/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,7670,01,Oats,Meau,F,1465,S,F1465
7183,Earth,False,F/1466/S,TRAPPIST-1e,29.0,False,0.0,7.0,31.0,700.0,0.0,7671,01,Daley,Patthews,F,1466,S,F1466
7184,Mars,False,D/227/S,TRAPPIST-1e,37.0,True,2771.0,0.0,6.0,1.0,10.0,7676,01,Bases,Chman,D,227,S,D227
7185,Earth,True,G/1247/S,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,7677,01,Alber,Puckenton,G,1247,S,G1247
7186,Earth,False,G/1231/P,TRAPPIST-1e,42.0,False,1132.0,0.0,0.0,77.0,608.0,7678,01,Nelly,Rocknight,G,1231,P,G1231
7187,Earth,True,G/1231/P,TRAPPIST-1e,54.0,False,0.0,,0.0,0.0,0.0,7678,02,Garyan,Rocknight,G,1231,P,G1231
7188,Earth,True,G/1232/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,7679,01,Kyley,Valezaley,G,1232,P,G1232
7189,Europa,False,C/250/P,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,7786.0,0.0,7680,01,Baton,Ousious,C,250,P,C250
7190,Earth,True,G/1248/S,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,7682,01,Denny,Solon,G,1248,S,G1248
7191,Earth,False,F/1467/S,TRAPPIST-1e,28.0,False,0.0,817.0,58.0,0.0,25.0,7683,01,Katen,Avisnydes,F,1467,S,F1467
7192,Europa,False,C/286/S,TRAPPIST-1e,24.0,False,812.0,5450.0,0.0,1.0,262.0,7684,01,Cheratz,Ressing,C,286,S,C286
7193,Earth,False,F/1596/P,PSO J318.5-22,20.0,False,0.0,0.0,8.0,1.0,1175.0,7687,01,Dwin,Hortez,F,1596,P,F1596
7194,Earth,False,G/1233/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,7688,01,Rice,Harrenoldez,G,1233,P,G1233
7195,Earth,False,F/1597/P,,24.0,False,0.0,96.0,0.0,597.0,0.0,7689,01,Erie,Sextones,F,1597,P,F1597
7196,Earth,,G/1234/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,7690,01,Juane,Stanleyd,G,1234,P,G1234
7197,Mars,True,F/1598/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,7691,01,Jack,Nate,F,1598,P,F1598
7198,Europa,False,C/287/S,55 Cancri e,32.0,True,0.0,48.0,0.0,3204.0,112.0,7692,01,Meropus,Aroodint,C,287,S,C287
7199,Europa,False,B/252/P,TRAPPIST-1e,36.0,False,0.0,2979.0,0.0,68.0,347.0,7693,01,Cherrak,Roftfuling,B,252,P,B252
7200,Europa,False,B/252/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,7693,02,Enibah,Roftfuling,B,252,P,B252
7201,Earth,False,F/1599/P,TRAPPIST-1e,30.0,False,574.0,0.0,,25.0,2.0,7694,01,Coracy,Pettyreeman,F,1599,P,F1599
7202,Mars,False,E/499/P,TRAPPIST-1e,34.0,False,751.0,0.0,185.0,0.0,77.0,7696,01,Sceres,Hooff,E,499,P,E499
7203,Mars,False,F/1601/P,TRAPPIST-1e,37.0,False,1000.0,0.0,80.0,40.0,0.0,7696,02,Ars,Ches,F,1601,P,F1601
7204,Europa,,B/295/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,7697,01,Naosura,Fusimodent,B,295,S,B295
7205,Europa,True,B/295/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,7697,02,Grumak,Fusimodent,B,295,S,B295
7206,Mars,False,F/1602/P,TRAPPIST-1e,39.0,False,332.0,0.0,728.0,2.0,86.0,7698,01,Beres,Derte,F,1602,P,F1602
7207,Earth,False,G/1235/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,7699,01,Chesty,Morez,G,1235,P,G1235
7208,Mars,False,F/1603/P,TRAPPIST-1e,54.0,False,1144.0,140.0,2.0,2.0,0.0,7700,01,Loss,Bake,F,1603,P,F1603
7209,Earth,True,G/1236/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,7702,01,Deanne,Rosalanenn,G,1236,P,G1236
7210,Earth,False,G/1251/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,7703,01,Bonyan,Gordanieves,G,1251,S,G1251
7211,,True,G/1251/S,TRAPPIST-1e,13.0,False,0.0,0.0,,0.0,0.0,7703,02,,,G,1251,S,G1251
7212,Mars,False,F/1470/S,TRAPPIST-1e,46.0,False,5888.0,,13.0,12.0,0.0,7705,01,Libers,Weeke,F,1470,S,F1470
7213,Earth,False,G/1237/P,,23.0,False,40.0,4.0,9.0,318.0,1413.0,7707,01,Etha,Simmonders,G,1237,P,G1237
7214,Earth,False,F/1471/S,TRAPPIST-1e,18.0,False,110.0,103.0,471.0,11.0,1.0,7708,01,Arl,Chavezalez,F,1471,S,F1471
7215,Earth,False,F/1604/P,PSO J318.5-22,27.0,False,2647.0,0.0,0.0,42.0,32.0,7709,01,Rald,Sweett,F,1604,P,F1604
7216,Earth,True,G/1238/P,PSO J318.5-22,24.0,False,0.0,,0.0,0.0,0.0,7709,02,Lerome,Sweett,G,1238,P,G1238
7217,Europa,False,B/253/P,TRAPPIST-1e,27.0,False,118.0,1769.0,4127.0,118.0,619.0,7710,01,Chabih,Eguing,B,253,P,B253
7218,,,D/241/P,TRAPPIST-1e,24.0,False,0.0,82.0,0.0,1624.0,77.0,7711,01,Jihoton,Muspereed,D,241,P,D241
7219,Europa,False,A/93/S,TRAPPIST-1e,25.0,True,1.0,4298.0,0.0,0.0,2.0,7712,01,Alphact,Gealter,A,93,S,A93
7220,Europa,True,B/296/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,7713,01,Nusoton,Nairconed,B,296,S,B296
7221,Earth,False,G/1239/P,TRAPPIST-1e,19.0,False,0.0,28.0,62.0,24.0,1686.0,7714,01,Morrie,Shieldson,G,1239,P,G1239
7222,Earth,False,F/1605/P,55 Cancri e,18.0,False,1.0,5.0,305.0,347.0,0.0,7715,01,Denny,Sterson,F,1605,P,F1605
7223,Europa,True,E/500/P,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,7716,01,Marazha,Panspic,E,500,P,E500
7224,Earth,False,G/1240/P,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,563.0,344.0,7717,01,Gerek,Hultz,G,1240,P,G1240
7225,Mars,True,E/506/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,7719,01,Pon,Leste,E,506,S,E506
7226,Earth,False,F/1606/P,55 Cancri e,53.0,False,0.0,0.0,754.0,46.0,0.0,7720,01,Eilan,Russelloyd,F,1606,P,F1606
7227,Mars,False,D/242/P,TRAPPIST-1e,27.0,False,83.0,0.0,2621.0,5.0,0.0,7721,01,Shog,Khaf,D,242,P,D242
7228,Europa,True,B/254/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,7723,01,Sheleb,Conate,B,254,P,B254
7229,Mars,False,F/1472/S,TRAPPIST-1e,25.0,False,338.0,319.0,32.0,15.0,0.0,7724,01,Kris,Trad,F,1472,S,F1472
7230,Earth,False,E/507/S,55 Cancri e,33.0,False,0.0,0.0,0.0,436.0,224.0,7727,01,Iree,Hurchrisong,E,507,S,E507
7231,Europa,False,C/289/S,TRAPPIST-1e,27.0,False,0.0,9.0,0.0,40.0,7621.0,7728,01,Alhail,Cabraseed,C,289,S,C289
7232,Europa,True,C/251/P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,7729,01,Winons,Unprive,C,251,P,C251
7233,Europa,True,B/255/P,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,7731,01,Keidus,Suarging,B,255,P,B255
7234,Mars,False,E/502/P,TRAPPIST-1e,27.0,False,1730.0,0.0,379.0,5.0,0.0,7736,01,Wins,Stik,E,502,P,E502
7235,Mars,True,F/1476/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,7738,01,Graven,Blie,F,1476,S,F1476
7236,Earth,False,F/1609/P,TRAPPIST-1e,22.0,False,60.0,48.0,0.0,0.0,500.0,7739,01,Herita,Brookenson,F,1609,P,F1609
7237,Earth,False,G/1252/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,7741,01,Lilly,Matts,G,1252,S,G1252
7238,Earth,False,E/508/S,TRAPPIST-1e,24.0,False,9.0,769.0,9.0,0.0,0.0,7741,02,Jilla,Matts,E,508,S,E508
7239,Mars,True,F/1477/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,7742,01,Wifts,Nake,F,1477,S,F1477
7240,Mars,True,F/1477/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,7742,02,Croo,Nake,F,1477,S,F1477
7241,Earth,False,G/1244/P,TRAPPIST-1e,63.0,False,0.0,243.0,0.0,777.0,0.0,7743,01,Jilley,Alshipson,G,1244,P,G1244
7242,Europa,False,B/298/S,TRAPPIST-1e,19.0,False,0.0,4534.0,0.0,617.0,1156.0,7744,01,Weznif,Prearright,B,298,S,B298
7243,Europa,True,B/298/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,7744,02,Axinon,Prearright,B,298,S,B298
7244,Europa,True,,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,7746,01,Antinon,Patoetic,,,,
7245,Mars,False,F/1611/P,TRAPPIST-1e,41.0,False,688.0,31.0,1880.0,0.0,,7747,01,Supix,Dal,F,1611,P,F1611
7246,Europa,False,A/94/S,TRAPPIST-1e,44.0,False,18.0,1451.0,0.0,279.0,64.0,7748,01,Alamin,Obsentork,A,94,S,A94
7247,Europa,False,A/94/S,TRAPPIST-1e,39.0,True,0.0,395.0,0.0,1012.0,1080.0,7748,02,Almino,Obsentork,A,94,S,A94
7248,Mars,True,D/244/P,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,7749,01,Shood,Pie,D,244,P,D244
7249,Mars,False,D/244/P,TRAPPIST-1e,37.0,False,416.0,56.0,1912.0,0.0,0.0,7749,02,Dynx,Pie,D,244,P,D244
7250,Europa,True,C/252/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,7751,01,Mesatik,Retefule,C,252,P,C252
7251,Earth,False,F/1480/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,746.0,1.0,7752,01,Hery,Berreranks,F,1480,S,F1480
7252,Earth,True,G/1245/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,7753,01,Noria,Puckenton,G,1245,P,G1245
7253,Europa,False,B/299/S,55 Cancri e,55.0,False,1.0,2670.0,34.0,542.0,1339.0,7754,01,Mothab,Imotive,B,299,S,B299
7254,Earth,True,E/503/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,7755,01,Jonard,Mullericer,E,503,P,E503
7255,Europa,True,B/300/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,7757,01,Muonons,Lowerrudy,B,300,S,B300
7256,Europa,False,B/300/S,TRAPPIST-1e,43.0,False,0.0,8948.0,0.0,153.0,872.0,7757,02,Dyonevi,Capplid,B,300,S,B300
7257,Earth,False,G/1253/S,PSO J318.5-22,32.0,False,0.0,494.0,0.0,0.0,213.0,7760,01,Ricke,Coolerson,G,1253,S,G1253
7258,Earth,False,F/1612/P,TRAPPIST-1e,23.0,False,1.0,0.0,0.0,237.0,553.0,7761,01,Benja,Watsongley,F,1612,P,F1612
7259,Earth,True,G/1246/P,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,7761,02,Stevey,Water,G,1246,P,G1246
7260,Earth,False,G/1254/S,55 Cancri e,14.0,,325.0,0.0,19.0,506.0,2.0,7763,01,Dessie,Lewinez,G,1254,S,G1254
7261,Earth,False,F/1613/P,TRAPPIST-1e,24.0,False,1405.0,0.0,14.0,2.0,163.0,7764,01,Maryn,Saundez,F,1613,P,F1613
7262,Earth,True,G/1257/S,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,7767,01,Curtle,Oconley,G,1257,S,G1257
7263,Earth,False,F/1484/S,TRAPPIST-1e,14.0,False,0.0,268.0,239.0,127.0,0.0,7768,01,Vivia,Ocherman,F,1484,S,F1484
7264,Earth,False,E/504/P,TRAPPIST-1e,20.0,False,98.0,499.0,0.0,142.0,52.0,7769,01,Tonyan,Mclarseney,E,504,P,E504
7265,Earth,False,G/1258/S,TRAPPIST-1e,17.0,False,527.0,124.0,37.0,290.0,30.0,7770,01,Candyn,Oneiles,G,1258,S,G1258
7266,Earth,False,F/1485/S,55 Cancri e,20.0,False,748.0,0.0,0.0,0.0,487.0,7770,02,Jerrye,Oneiles,F,1485,S,F1485
7267,Earth,False,G/1259/S,TRAPPIST-1e,22.0,False,0.0,,692.0,18.0,0.0,7771,01,Feline,Cofferson,G,1259,S,G1259
7268,Earth,True,G/1248/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,7773,01,Fayey,Stephend,G,1248,P,G1248
7269,Mars,False,D/245/P,55 Cancri e,67.0,False,1146.0,16.0,39.0,0.0,518.0,7774,01,Lar,Kinad,D,245,P,D245
7270,Europa,False,C/253/P,55 Cancri e,28.0,False,7.0,489.0,0.0,4.0,6027.0,7775,01,Alraium,Disivering,C,253,P,C253
7271,Europa,False,D/246/P,,57.0,False,0.0,412.0,0.0,5491.0,234.0,7776,01,Pollum,Craleve,D,246,P,D246
7272,Earth,True,G/1249/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,7777,01,Camie,Meleon,G,1249,P,G1249
7273,Mars,False,F/1486/S,TRAPPIST-1e,34.0,False,1199.0,33.0,346.0,0.0,0.0,7778,01,Hammet,Saste,F,1486,S,F1486
7274,Mars,True,E/510/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,7778,02,Cinst,Saste,E,510,S,E510
7275,Earth,False,F/1614/P,55 Cancri e,33.0,False,0.0,53.0,615.0,9.0,0.0,7780,01,Therly,Mcmahoney,F,1614,P,F1614
7276,Europa,False,C/291/S,55 Cancri e,33.0,False,0.0,73.0,31.0,8493.0,9065.0,7782,01,Maiah,Pickleve,C,291,S,C291
7277,Europa,False,C/291/S,TRAPPIST-1e,28.0,False,0.0,180.0,0.0,778.0,4973.0,7782,02,Azhasim,Pickleve,C,291,S,C291
7278,Mars,True,F/1487/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,7783,01,Tous,Wate,F,1487,S,F1487
